,0,1,2,3,4,5,6,7,8,9,10,11
2002-03-31,0.09999999999999881,1.3877787807814457e-15,1.1518563880486e-15,0.2999999999999987,0.0,1.3600232051658168e-15,0.0,0.2999999999999984,5.828670879282072e-16,0.299999999999999,1.1657341758564144e-15,1.6653345369377348e-16
2002-04-30,0.09999999999999931,0.0,3.677613769070831e-16,0.3,1.8214596497756474e-16,1.3010426069826053e-17,0.0,0.2999999999999998,1.8909088798123702e-16,0.2999999999999998,3.599611503649525e-16,6.938893903907228e-17
2002-05-31,0.1301489053600355,0.0,1.3227266504323154e-17,0.26985109463996476,0.0,0.0,0.0,0.3,0.0,0.3,1.0354130747236567e-16,0.0
2002-06-30,0.20529137262711428,0.0,3.7052609244692114e-17,0.194708627372886,2.806186272935607e-16,0.0,0.0,0.3,3.230922474006803e-17,0.29999999999999966,2.567119693902553e-16,0.0
2002-07-31,0.10000000000000088,0.0,0.0,0.2999999999999996,0.0,0.0,0.0,0.3,1.4224732503009818e-16,0.3,2.5673907444456745e-16,0.0
2002-08-31,0.2678533612208125,0.0,0.0,0.13214663877918736,4.163336342344337e-17,2.1163626406917047e-16,0.0,0.3,0.0,0.3,0.0,0.0
2002-09-30,6.055095063357174e-16,9.662735564669401e-17,0.0,0.3,0.09999999999999878,0.0,0.0,0.3,0.0,0.3,1.6051738202337095e-16,9.053433926735544e-17
2002-10-31,2.893861108008985e-16,2.6323829579862508e-17,6.71741393423521e-17,0.10327370747212324,0.29999999999999916,0.0,0.0,0.2967262925278769,1.139942798878903e-16,0.3,0.0,3.3505319526725336e-16
2002-11-30,1.0737950563153882e-15,0.0,0.0,0.10000000000000053,0.2999999999999986,4.693878660259784e-16,0.0,0.3,0.0,0.3,0.0,0.0
2002-12-31,0.0,7.114559635574902e-16,0.0,0.10000000000000085,0.3,2.1349481426580182e-16,0.0,0.2999999999999986,0.0,0.3,0.0,1.1869522190811363e-16
2003-01-31,0.08829096127664354,0.0,3.7438676325191337e-16,0.011709038723355228,0.3,0.0,1.2923689896027213e-16,0.3,2.8015784137025435e-16,0.29999999999999954,1.7889335846010823e-16,2.404760418572849e-16
2003-02-28,0.10000000000000042,0.0,0.0,2.7755575615628914e-17,0.3,0.0,8.370040771588094e-17,0.3,0.0,0.3,0.0,0.0
2003-03-31,0.09322642093228616,4.0180532512312794e-16,9.606031248221569e-17,0.006773579067713699,0.29999999999999993,0.0,4.445228907190568e-18,0.2999999999999997,1.0885389811754465e-16,0.2999999999999998,1.9971004017182992e-16,1.1167282376600696e-16
2003-04-30,1.016547956922409e-15,1.6653345369377348e-16,4.705437428587089e-17,0.10000000000000006,0.2999999999999993,8.066464163292153e-17,0.0,0.29999999999999993,0.0,0.3,0.0,0.0
2003-05-31,0.0,0.0,3.1106058656871343e-16,0.3,0.09999999999999962,0.0,0.0,0.29999999999999966,0.0,0.3,2.6925301635092335e-16,0.0
2003-06-30,0.0,6.513892144736011e-16,2.5947413107330876e-16,0.1604026989853718,0.3,0.0,6.80430897797796e-17,0.23959730101462726,6.05912157407394e-17,0.2999999999999994,6.065698643075262e-16,1.245731463991843e-16
2003-07-31,4.652622192779999e-16,0.0,4.154138196468342e-16,0.17008979663623994,0.2999999999999997,7.161794401133561e-17,1.38052165478252e-16,0.22991020336376006,0.0,0.3,0.0,0.0
2003-08-31,0.0,1.2828366638878005e-16,0.0,0.10099008986306142,0.3,1.3351250030680262e-17,0.0,0.2990099101369387,1.4147571036397386e-16,0.3,0.0,0.0
2003-09-30,1.3183898417423734e-16,0.0,3.8163916471489756e-16,0.09999999999999973,0.3,1.3357370765021415e-16,0.0,0.3,1.5785983631388945e-16,0.3,0.0,0.0
2003-10-31,0.29999999999999993,0.0,0.0,0.10000000000000059,0.3,3.207070026212122e-16,0.0,0.0,0.0,0.3,3.870601755773251e-16,0.0
2003-11-30,0.006682622278307287,0.0,0.0,0.2999999999999999,0.2999999999999993,5.637851296924623e-18,0.0,0.09331737772169306,1.3725999503666486e-16,0.3,1.971079549578647e-16,1.713039432527097e-17
2003-12-31,0.1000000000000005,0.0,2.636779683484747e-16,0.2999999999999998,0.2999999999999997,8.370040771588094e-17,0.0,0.0,1.6306400674181987e-16,0.3,2.6064220226551527e-16,0.0
2004-01-31,0.2999999999999999,3.2466056242573553e-16,1.538038438881716e-16,0.0999999999999998,0.3,0.0,3.1370922238491413e-16,0.0,1.3247698416842785e-17,0.2999999999999996,0.0,1.3496109213629111e-17
2004-02-29,0.2999999999999998,0.0,0.0,0.1000000000000003,0.3,0.0,1.5511816576084713e-16,1.8214596497756474e-16,0.0,0.3,1.5114897462452483e-16,0.0
2004-03-31,0.3,0.0,3.7833751627902954e-16,0.06981979950818709,0.2999999999999996,2.798177794596865e-16,0.0,0.030180200491813074,0.0,0.3,0.0,0.0
2004-04-30,0.3,3.5388229122659275e-16,0.0,0.04605354174062658,0.3,6.568104843851291e-17,9.920083880646373e-17,0.0539464582593728,5.52398654525662e-17,0.2999999999999997,1.4445642659049654e-16,7.902480647232078e-17
2004-05-31,0.29999999999999993,0.0,0.0,0.10000000000000066,0.2999999999999999,0.0,0.0,0.0,2.2371018185248345e-16,0.3,1.5659207206541063e-16,1.7021738105358903e-18
2004-06-30,0.3,4.141652298894627e-17,0.0,0.3,0.09999999999999978,3.707971429900425e-17,0.0,0.0,1.932048271369169e-16,0.3,1.717376241217039e-16,1.5178830414797062e-17
2004-07-31,0.29999999999999954,3.0639553394440355e-16,0.0,0.2999999999999998,0.10000000000000052,0.0,4.9873299934333204e-17,1.7137792261981556e-16,0.0,0.29999999999999977,0.0,3.0122186211802236e-16
2004-08-31,0.2904709578374211,0.0,2.278606837232874e-17,0.2999999999999991,0.10952904216257923,0.0,6.35520700577837e-17,5.226032698881463e-16,9.347605001838363e-17,0.3,0.0,1.5690187710878564e-16
2004-09-30,0.3,4.485313246761036e-16,0.0,0.3,0.09999999999999962,4.008397232028622e-17,5.499183070751206e-17,0.0,0.0,0.29999999999999977,2.4165362898910902e-17,0.0
2004-10-31,0.2999999999999999,0.0,9.059868341373823e-17,0.10299746363552692,0.29700253636447216,0.0,6.173661399263426e-16,3.3539170404154184e-16,3.065662803232363e-17,0.3,9.59086653107426e-17,1.622781222402082e-16
2004-11-30,0.2999999999999998,0.0,5.91169125752295e-16,0.09999999999999928,0.3,0.0,2.3578258692968185e-16,1.8381176082970093e-17,0.0,0.3,4.3007451349340907e-17,1.6456815664597703e-16
2004-12-31,0.3,1.5861381405362609e-16,4.3771075758439616e-17,0.1,0.3,0.0,0.0,0.0,8.138269637503613e-17,0.29999999999999993,0.0,0.0
2005-01-31,0.3,0.0,1.1051763710382741e-16,0.10000000000000013,0.29999999999999977,0.0,3.317139816263394e-18,0.0,1.1572005087998992e-16,0.3,5.74123408131969e-17,0.0
2005-02-28,0.2999999999999998,1.755383094187111e-17,3.021239910857632e-17,0.1000000000000006,0.2999999999999999,0.0,1.3552359766088877e-16,0.0,0.0,0.3,3.0006828262824697e-16,0.0
2005-03-31,0.3,4.3021142204224816e-16,0.0,6.0645932720149176e-15,0.3,0.0,0.0,0.10000000000000622,5.967448757360216e-16,0.3,0.0,0.0
2005-04-30,0.3,0.0,0.0,0.0,0.3,8.114486879111906e-17,0.0,0.09999999999999995,3.361696510677015e-16,0.29999999999999993,0.0,1.538477745049562e-17
2005-05-31,0.2999999999999999,0.0,0.0,4.926043889263573e-16,0.3,8.879131605405461e-17,2.982747632707358e-16,0.10000000000000034,3.057469441208639e-17,0.3,9.642331315935232e-18,5.5031069121247244e-17
2005-06-30,0.29999999999999966,0.0,4.031212447218922e-16,0.006256116130763573,0.3,5.721734385825243e-17,0.0,0.09374388386923677,2.0098528565614144e-16,0.29999999999999993,0.0,0.0
2005-07-31,0.3,0.0,0.0,1.2225371552566307e-16,0.3,2.785139673860902e-16,7.380614248060895e-16,0.1000000000000005,0.0,0.3,0.0,0.0
2005-08-31,0.2999999999999999,3.7609294518244265e-16,1.8784219465697607e-16,5.349612804709879e-17,0.2999999999999997,0.0,1.2762790870044676e-16,0.10000000149011568,6.418494002708089e-17,0.3,5.6982680508857e-17,0.0
2005-09-30,0.29999999999999877,1.022313300917817e-15,0.0,1.8531725117524747e-16,0.29999999999999993,0.0,1.966657706953151e-16,0.0999999985098837,4.793620785493483e-16,0.29999999999999993,0.0,7.165139362890296e-16
2005-10-31,0.3,0.0,0.0,7.992298331770886e-17,0.27116612726597517,0.0,4.742215590422368e-16,0.12883387273402508,0.0,0.29999999999999993,0.0,1.1736625734366552e-16
2005-11-30,0.3,0.0,0.0,5.638780392268408e-17,0.3,1.3935309167532744e-16,0.0,0.10000000000000005,3.97402930426773e-16,0.29999999999999993,0.0,4.512194168410578e-16
2005-12-31,0.3,1.5700982819209989e-16,2.555774749607004e-16,2.0464273320340729e-16,0.22775352096687335,0.0,0.0,0.17325766824485705,0.0,0.2989888107882693,1.5099499693392624e-17,5.425483458332151e-17
2006-01-31,0.3,0.0,0.0,0.0,0.2771095138867033,1.2845136462225823e-15,7.889492967485785e-17,0.3,0.0,0.12289048611329778,0.0,0.0
2006-02-28,0.29999999999999916,4.648972104655031e-16,1.5290063528603263e-15,0.0,0.2999999999999997,0.0,4.0882213356724007e-16,0.29999999999999977,3.24780184349221e-17,0.09999999999999926,5.596216616929763e-16,7.525171172300758e-17
2006-03-31,0.3,0.0,0.0,5.7592819402429996e-15,0.10000000000000482,0.0,0.0,0.3,0.0,0.3,0.0,0.0
2006-04-30,0.29999999999999954,1.3305837575745303e-16,1.9626630055094145e-17,0.0,0.3,6.48836879244995e-17,1.0638437642081774e-15,0.1000000000000003,0.0,0.3,4.677725868544065e-17,0.0
2006-05-31,0.3,0.0,0.0,3.427813588530171e-15,0.3,0.0,0.0,0.10000000000001173,0.0,0.3,0.0,0.0
2006-06-30,0.3,0.0,0.0,1.3572476476042539e-14,0.3,0.0,0.0,0.10000000000001782,0.0,0.3,0.0,0.0
2006-07-31,0.3,0.0,0.0,8.243405957841787e-15,0.3,0.0,0.0,0.1000000000000055,0.0,0.3,1.7763568394002505e-15,0.0
2006-08-31,0.3,1.507297748852662e-15,0.0,6.215509778095358e-16,0.29999999999999966,0.0,6.05357078356954e-17,0.09999999999999988,0.0,0.3,0.0,0.0
2006-09-30,0.2999999999999854,7.271960811294775e-15,7.827072323607354e-15,0.0,0.19904309213160443,2.4591439995447217e-14,1.3489209749195652e-14,0.20095690786837478,5.2735593669694936e-15,0.2999999999999823,1.2212453270876722e-15,4.440892098500626e-15
2006-10-31,0.2999999999999993,7.746538690744853e-16,1.6456177050519494e-15,0.29999999999999805,1.8596235662471372e-15,0.0,2.3345892733884986e-16,0.09999999999999906,3.2991847668535914e-16,0.29999999999999943,0.0,1.9266771077768985e-16
2006-11-30,0.29999999999999977,4.770865919348749e-16,0.0,0.09999999999999976,1.6814416790542809e-15,4.3804940649609896e-16,0.0,0.29999999999999977,0.0,0.29999999999999954,0.0,0.0
2006-12-31,0.3,0.0,4.386745045314955e-16,0.0,0.10000000000000005,4.539592436960063e-16,1.990638113314438e-16,0.3,1.7492045407680353e-16,0.3,0.0,9.805441500269621e-17
2007-01-31,0.29999999999999244,6.619704784327496e-15,1.4016565685892601e-15,0.0,0.2999999999999945,1.6389667401028873e-14,6.647460359943125e-15,0.0999999999999941,0.0,0.2999999999999923,0.0,2.2343238370581275e-15
2007-02-28,0.2999999999999848,6.231126725708691e-15,5.009881398621019e-15,0.0,0.2999999999999861,3.198830089701232e-14,1.5584755708175635e-14,0.09999999999999071,4.454769886308441e-15,0.29999999999997967,1.8457457784393227e-15,4.288236432614667e-15
2007-03-31,0.29999999999998955,9.534040223968532e-15,5.204170427930421e-15,0.0,0.29999999999999427,1.8415824420969784e-14,4.232725281383409e-15,0.099999999999989,7.632783294297951e-16,0.29999999999999144,0.0,1.1518563880486e-15
2007-04-30,0.3,0.0,1.6386566487017482e-16,2.9776430020393923e-16,0.29999999999999993,0.0,7.526183479713293e-16,0.10000000000000007,0.0,0.2999999999999998,3.1063387732575026e-16,0.0
2007-05-31,0.29999999999999977,0.0,0.0,0.0,0.3,1.8075574075960613e-16,0.0,0.09999999999999991,7.889617083911217e-16,0.29999999999999993,2.557551294771599e-16,0.0
2007-06-30,0.2999999999999998,2.0469737016526324e-16,0.0,2.402592014227878e-16,0.3,1.0070069778045365e-15,0.0,0.10000000000000113,1.8821749714348357e-16,0.3,0.0,0.0
2007-07-31,0.09999999999999871,1.192839230168552e-15,0.0,0.0,0.29999999999999993,0.0,1.8908485888147197e-15,0.3,0.0,0.3,0.0,0.0
2007-08-31,0.09999999999999794,0.0,4.195862407518902e-17,7.24247051220317e-16,0.3,2.8758462625178005e-16,3.627198368050255e-16,0.3,0.0,0.3,0.0,1.426267957904681e-16
2007-09-30,0.29999999999999993,0.0,3.5041414214731503e-16,0.0,0.0999999999999995,0.0,6.83481049534862e-16,0.3,0.0,0.2999999999999996,5.516420653606247e-16,1.0781306403195856e-15
2007-10-31,0.3,0.0,0.0,3.157196726277789e-16,0.10000000000000053,1.1622647289044608e-16,0.0,0.3,4.649058915617843e-16,0.2999999999999999,0.0,0.0
2007-11-30,0.3,0.0,0.0,3.4555691641457997e-15,0.100000000000005,0.0,0.0,0.3,0.0,0.3,0.0,0.0
2007-12-31,0.3,2.7755575615628914e-17,3.247402347028583e-15,0.0,0.09999999999999806,1.8041124150158794e-15,2.7755575615628914e-17,0.2999999999999987,1.304512053934559e-15,0.3,0.0,2.3037127760972e-15
2008-01-31,0.29999999999999843,0.0,4.760081218080359e-15,0.0,0.09999999999999501,3.5388358909926865e-15,1.429412144204889e-15,0.2999999999999976,1.3739009929736312e-15,0.29999999999999655,6.522560269672795e-16,1.3739009929736312e-15
2008-02-29,0.2999999999999958,1.0505485370515544e-14,7.507883204027621e-15,0.0,0.09999999999999432,2.914335439641036e-16,0.0,0.29999999999999755,0.0,0.29999999999999616,0.0,2.456368441983159e-15
2008-03-31,0.2999999999999987,2.706168622523819e-15,0.0,2.8449465006019636e-15,0.10000000000000162,0.0,4.163336342344337e-17,0.3,2.914335439641036e-16,0.3,0.0,0.0
2008-04-30,0.2999999999999942,5.245803791353865e-15,5.35682609381638e-15,1.5543122344752192e-15,0.09999999999999729,9.242606680004428e-15,3.608224830031759e-16,0.2999999999999944,0.0,0.2999999999999909,7.494005416219807e-16,2.6367796834847468e-15
2008-05-31,0.29999999999999954,0.0,1.2661946713038876e-15,0.0,0.2999999999999995,0.0,5.582165721122998e-16,0.0999999999999999,1.338536577292813e-16,0.2999999999999999,1.9627735582335588e-16,4.2131881685804356e-16
2008-06-30,0.3,0.0,2.674382897533566e-16,2.7732528422524094e-16,0.09999999999999931,1.940857378125089e-16,0.0,0.2999999999999997,1.3738726422077747e-16,0.2999999999999999,2.1319397366267413e-16,1.7223283739156941e-16
2008-07-31,0.3,0.0,0.0,1.8041124150158794e-16,0.1000000000000015,0.0,0.0,0.3,4.288236432614667e-15,0.3,0.0,1.8735013540549517e-15
2008-08-31,0.3,0.0,0.0,0.0,0.10000000000001528,0.0,3.7470027081099033e-16,0.3,3.2057689836051395e-15,0.3,0.0,4.85722573273506e-16
2008-09-30,0.2999999999999968,7.605027718682322e-15,5.495603971894525e-15,0.0,0.09999999999999931,4.052314039881821e-15,0.0,0.299999999999995,0.0,0.29999999999999527,7.771561172376096e-16,1.1102230246251565e-16
2008-10-31,0.3,0.0,0.0,0.0,0.10000000000001322,0.0,0.0,0.3,1.0963452368173421e-14,0.3,1.7486012637846216e-15,0.0
2008-11-30,0.3,0.0,0.0,0.0,0.10000000000001552,0.0,0.0,0.3,9.506284648352903e-15,0.3,0.0,0.0
2008-12-31,0.3,0.0,0.0,0.0,2.263467191454538e-14,0.0,4.649058915617843e-15,0.3,0.1000000000000269,0.3,2.095545958979983e-15,0.0
2009-01-31,0.3,0.0,0.0,0.0,5.3942961208974793e-14,0.0,3.594347042223944e-15,0.3,0.10000000000005167,0.3,4.427014310692812e-15,0.0
2009-02-28,0.2999999999999966,1.8221535391660382e-14,0.0,0.0,0.09999999999998888,1.790234627208065e-15,6.800116025829084e-16,0.2999999999999994,4.0245584642661925e-16,0.29999999999999943,0.0,9.575673587391975e-16
2009-03-31,0.3,0.0,0.0,0.0,1.021405182655144e-14,0.0,3.219646771412954e-15,0.3,0.100000000000013,0.3,0.0,0.0
2009-04-30,0.29999999999999777,8.701372955499664e-15,0.0,1.124100812432971e-15,4.163336342344337e-17,0.0,0.0,0.2999999999999992,0.09999999999999983,0.3,0.0,0.0
2009-05-31,0.3,0.0,0.0,4.85722573273506e-16,1.5126788710517758e-15,0.0,0.0,0.3,0.10000000000000128,0.3,0.0,0.0
2009-06-30,0.2999999999999995,7.313594174718219e-15,0.0,0.0,3.469446951953614e-16,5.093148125467906e-15,9.71445146547012e-17,0.2999999999999987,0.09999999999999587,0.29999999999999877,1.1518563880486e-15,0.0
2009-07-31,0.299999999999991,5.412337245047638e-15,1.529332216421153e-14,5.384581669432009e-15,0.0,6.300515664747763e-15,0.0,0.299999999999993,0.0999999999999921,0.2999999999999917,0.0,3.913536161803677e-15
2009-08-31,0.29999999999999505,0.0,1.086630785351872e-14,1.8041124150158794e-16,0.0,5.4262150328554526e-15,0.0,0.29999999999999927,0.09999999999999333,0.29999999999999866,0.0,8.187894806610529e-16
2009-09-30,0.29999999999998717,1.8332557694122897e-14,8.673617379884035e-15,3.427813588530171e-15,0.0,1.3003487175922146e-14,0.0,0.29999999999998594,0.09999999999999246,0.29999999999998467,0.0,1.061650767297806e-14
2009-10-31,0.2999999999999939,0.0,1.2836953722228372e-14,0.0,0.0,4.066191827689636e-15,0.0,0.29999999999999544,0.09999999999999784,0.2999999999999955,0.0,4.121702978920894e-15
2009-11-30,0.29999999999999877,8.049116928532385e-15,0.0,0.0,0.0,3.608224830031759e-15,0.0,0.3,0.09999999999999229,0.3,3.885780586188048e-16,1.6653345369377348e-15
2009-12-31,0.3,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.6653345369377348e-16,0.3,0.10000000000000484,0.3,1.2490009027033011e-15,0.0
2010-01-31,0.29999999999999405,7.424616477180734e-15,7.0915495697931874e-15,0.0,0.0,6.980527267330672e-15,2.0816681711721685e-16,0.2999999999999935,0.09999999999999766,0.29999999999999155,0.0,5.4817261840867104e-15
2010-02-28,0.3,0.0,0.0,0.0,1.2351231148954867e-15,0.0,0.0,0.3,0.10000000000000245,0.3,2.4841240175987878e-15,0.0
2010-03-31,0.2999999999999963,6.161737786669619e-15,4.052314039881821e-15,1.970645868709653e-15,0.0,2.831068712794149e-15,1.1102230246251565e-16,0.29999999999999644,0.09999999999999584,0.2999999999999965,0.0,2.220446049250313e-15
2010-04-30,0.3,0.0,0.0,4.579669976578771e-16,0.0,0.0,0.0,0.3,0.09999999999999867,0.3,1.249000902703301e-16,0.0
2010-05-31,0.29999999999999954,1.124100812432971e-15,1.0130785099704553e-15,0.0,0.0,7.91033905045424e-16,4.0245584642661925e-16,0.2999999999999985,0.09999999999999928,0.2999999999999982,4.0245584642661925e-16,1.4016565685892601e-15
2010-06-30,0.29999999999999905,1.9012569296705806e-15,2.2343238370581275e-15,0.0,5.967448757360216e-16,3.469446951953614e-16,0.0,0.29999999999999905,0.09999999999999845,0.29999999999999866,0.0,6.245004513516506e-16
2010-07-31,0.29999999999999993,1.1934897514720433e-15,0.0,1.1102230246251565e-16,0.0,1.942890293094024e-16,0.0,0.3,0.0999999999999982,0.3,0.0,0.0
2010-08-31,0.3,7.077671781985373e-16,0.0,0.0,0.0,2.636779683484747e-16,1.5265566588595902e-16,0.2999999999999999,0.09999999999999877,0.2999999999999998,5.412337245047638e-16,2.0816681711721685e-16
2010-09-30,0.3,0.0,0.0,7.077671781985373e-16,4.579669976578771e-16,0.0,4.579669976578771e-16,0.3,0.09999999999999945,0.3,0.0,0.0
2010-10-31,0.29999999999999866,4.676814491233472e-15,1.457167719820518e-15,0.0,0.0,1.790234627208065e-15,0.0,0.29999999999999727,0.09999999999999847,0.2999999999999973,7.355227538141662e-16,1.8457457784393227e-15
2010-11-30,0.3,0.0,0.0,0.0,6.938893903907228e-17,0.0,2.3592239273284576e-16,0.3,0.10000000000000002,0.3,0.0,0.0
2010-12-31,0.3,0.0,0.0,9.298117831235686e-16,6.245004513516506e-16,0.0,2.914335439641036e-16,0.3,0.10000000000000096,0.3,0.0,0.0
2011-01-31,0.2999999999999986,2.67841304690819e-15,1.2351231148954867e-15,0.0,0.0,5.689893001203927e-16,0.0,0.29999999999999827,0.09999999999999967,0.2999999999999989,4.0245584642661925e-16,2.914335439641036e-16
2011-02-28,0.3,0.0,0.0,0.0,1.1102230246251565e-16,0.0,1.6653345369377348e-16,0.3,0.0999999999999994,0.3,0.0,0.0
2011-03-31,0.2999999999999999,0.0,1.0685896612017132e-15,0.0,4.3021142204224816e-16,0.0,0.0,0.29999999999999977,0.09999999999999835,0.29999999999999993,1.8041124150158794e-16,7.91033905045424e-16
2011-04-30,0.3,0.0,0.0,1.1518563880486e-15,3.191891195797325e-16,2.0816681711721685e-16,2.3592239273284576e-16,0.3,0.10000000000000059,0.3,0.0,0.0
2011-05-31,0.3,0.0,0.0,0.0,9.298117831235686e-16,0.0,2.3592239273284576e-16,0.3,0.09999999999999985,0.3,0.0,0.0
2011-06-30,0.3,0.0,0.0,1.6653345369377348e-16,2.220446049250313e-16,0.0,0.0,0.3,0.09999999999999992,0.3,0.0,1.942890293094024e-16
2011-07-31,0.3,7.91033905045424e-16,0.0,3.191891195797325e-16,0.0,1.3877787807814457e-17,0.0,0.2999999999999996,0.10000000000000069,0.29999999999999943,0.0,0.0
2011-08-31,0.29999999999999927,3.0531133177191805e-15,1.3877787807814457e-15,1.3877787807814457e-16,0.0,5.551115123125783e-17,0.0,0.29999999999999855,0.09999999999999934,0.2999999999999986,0.0,1.1102230246251565e-16
2011-09-30,0.3,0.0,0.0,0.0,7.355227538141662e-16,0.0,0.0,0.3,0.09999999999999973,0.3,0.0,0.0
2011-10-31,0.3,0.0,0.0,7.077671781985373e-16,7.91033905045424e-16,0.0,1.249000902703301e-16,0.3,0.09999999999999963,0.3,0.0,0.0
2011-11-30,0.29999999999999905,3.885780586188048e-15,2.220446049250313e-15,8.049116928532385e-16,0.0,2.220446049250313e-16,0.0,0.29999999999999816,0.09999999999999734,0.299999999999998,7.216449660063518e-16,7.216449660063518e-16
2011-12-31,0.3,0.0,0.0,0.0,1.096345236817342e-15,0.0,7.077671781985373e-16,0.3,0.09999999999999987,0.3,0.0,0.0
2012-01-31,0.3,0.0,0.0,4.163336342344337e-17,1.3877787807814457e-17,1.249000902703301e-16,3.7470027081099033e-16,0.3,0.09999999999999995,0.3,1.8041124150158794e-16,0.0
2012-02-29,0.3,0.0,7.077671781985373e-16,5.689893001203927e-16,3.191891195797325e-16,0.0,2.0816681711721685e-16,0.3,0.09999999999999931,0.3,0.0,0.0
2012-03-31,0.3,0.0,0.0,6.800116025829084e-16,0.0,0.0,0.0,0.3,0.1000000000000016,0.3,1.5265566588595902e-16,0.0
2012-04-30,0.3,8.743006318923108e-16,0.0,9.71445146547012e-17,6.938893903907228e-17,0.0,2.3592239273284576e-16,0.3,0.09999999999999992,0.3,0.0,0.0
2012-05-31,0.2999999999999998,1.1796119636642288e-15,2.1788126858268697e-15,9.71445146547012e-17,0.0,6.938893903907228e-17,0.0,0.2999999999999989,0.09999999999999784,0.2999999999999995,3.469446951953614e-16,5.689893001203927e-16
2012-06-30,0.29999999999999977,0.0,8.326672684688674e-16,0.0,0.0,7.216449660063518e-16,6.661338147750939e-16,0.3,0.09999999999999867,0.2999999999999998,3.3306690738754696e-16,0.0
2012-07-31,0.3,0.0,0.0,9.298117831235686e-16,0.0,0.0,4.163336342344337e-17,0.3,0.10000000000000134,0.3,0.0,0.0
2012-08-31,0.3,1.2073675392798577e-15,4.3021142204224816e-16,0.0,0.0,6.522560269672795e-16,9.71445146547012e-17,0.3,0.09999999999999798,0.3,0.0,0.0
2012-09-30,0.29999999999999866,3.344546861683284e-15,3.4555691641457997e-15,0.0,0.0,1.3877787807814457e-17,0.0,0.2999999999999988,0.09999999999999747,0.29999999999999855,5.134781488891349e-16,6.245004513516506e-16
2012-10-31,0.3,0.0,0.0,0.0,2.914335439641036e-16,3.7470027081099033e-16,3.191891195797325e-16,0.3,0.09999999999999988,0.3,3.191891195797325e-16,0.0
